Date,Close,Open,High,Low,Volume
2015/6/3,0.49,0.4,0.49,0.4,0.23K
2015/6/4,0.4,0.49,0.49,0.4,-
2015/6/5,0.5,0.4,0.5,0.4,0.06K
2015/6/6,0.43,0.5,0.512,0.43,0.14K
2015/6/7,0.57,0.43,0.57,0.43,2.92K
2015/6/8,0.57,0.57,0.57,0.57,-
2015/6/9,0.47,0.57,0.57,0.47,0.34K
2015/6/10,0.45,0.47,0.47,0.45,-
2015/6/11,0.64,0.45,0.639,0.4,0.04K
2015/6/12,0.35,0.639,0.639,0.3,0.13K
2015/6/13,0.44,0.35,0.64,0.35,0.31K
2015/6/14,0.3,0.44,0.64,0.3,0.08K
2015/6/15,0.39,0.3,0.39,0.3,0.02K
2015/6/16,0.39,0.39,0.39,0.39,-
2015/6/17,0.53,0.39,0.53,0.39,-
2015/6/18,0.39,0.53,0.53,0.39,-
2015/6/19,0.39,0.39,0.53,0.39,7.73K
2015/6/20,0.45,0.39,0.583,0.39,0.01K
2015/6/21,0.58,0.45,0.583,0.45,0.02K
2015/6/22,0.45,0.583,0.583,0.45,0.10K
2015/6/23,0.45,0.45,0.583,0.45,-
2015/6/24,0.5,0.45,0.56,0.39,28.51K
2015/6/25,0.5,0.5,0.5,0.5,0.04K
2015/6/26,0.5,0.5,0.5,0.5,-
2015/6/27,0.53,0.5,0.525,0.45,-
2015/6/28,0.45,0.525,0.525,0.45,0.01K
2015/6/29,0.45,0.45,0.45,0.45,-
2015/6/30,0.44,0.45,0.45,0.44,-
2015/7/1,0.45,0.44,0.45,0.44,-
2015/7/2,0.45,0.45,0.45,0.45,-
2015/7/3,0.45,0.45,0.45,0.45,-
2015/7/4,0.52,0.45,0.518,0.45,-
2015/7/5,0.45,0.518,0.53,0.45,1.13K
2015/7/6,0.45,0.45,0.53,0.45,0.67K
2015/7/7,0.5,0.45,0.503,0.45,0.06K
2015/7/8,0.45,0.503,0.52,0.45,0.10K
2015/7/9,0.45,0.45,0.52,0.45,3.22K
2015/7/10,0.45,0.45,0.539,0.45,0.20K
2015/7/11,0.54,0.45,0.539,0.45,0.21K
2015/7/12,0.63,0.539,0.63,0.51,1.02K
2015/7/13,0.63,0.63,0.63,0.63,-
2015/7/14,0.52,0.63,0.63,0.52,-
2015/7/15,0.52,0.52,0.52,0.52,-
2015/7/16,0.46,0.52,0.52,0.46,0.12K
2015/7/17,0.46,0.46,0.6,0.46,-
2015/7/18,0.46,0.46,0.6,0.46,-
2015/7/19,0.59,0.46,0.59,0.46,0.01K
2015/7/20,0.59,0.59,0.59,0.59,-
2015/7/21,0.46,0.59,0.59,0.46,-
2015/7/22,0.46,0.46,0.598,0.46,0.01K
2015/7/23,0.6,0.46,0.598,0.46,0.02K
2015/7/24,0.6,0.598,0.598,0.598,-
2015/7/25,0.46,0.598,0.598,0.461,-
2015/7/26,0.46,0.461,0.461,0.461,-
2015/7/27,0.46,0.461,0.461,0.461,-
2015/7/28,0.63,0.461,0.63,0.461,0.06K
2015/7/29,0.55,0.63,0.63,0.55,-
2015/7/30,0.63,0.55,0.63,0.461,0.01K
2015/7/31,0.46,0.63,0.63,0.461,-
2015/8/1,0.63,0.461,0.63,0.461,2.56K
2015/8/2,0.63,0.63,0.63,0.461,0.73K
2015/8/3,0.46,0.63,0.63,0.461,0.02K
2015/8/4,0.46,0.461,0.629,0.461,-
2015/8/5,0.46,0.461,0.461,0.461,-
2015/8/6,0.64,0.461,0.64,0.461,0.90K
2015/8/7,0.75,0.64,0.75,0.64,-
2015/8/8,0.75,0.75,0.75,0.473,-
2015/8/9,0.75,0.75,0.75,0.6,0.06K
2015/8/10,0.5,0.75,0.75,0.497,-
2015/8/11,0.5,0.497,0.74,0.497,-
2015/8/12,0.5,0.497,0.497,0.497,-
2015/8/13,0.5,0.497,0.497,0.497,-
2015/8/14,0.7,0.497,0.697,0.497,-
2015/8/15,0.5,0.697,0.697,0.497,-
2015/8/16,0.74,0.497,0.739,0.497,0.01K
2015/8/17,0.5,0.497,0.497,0.497,0.01K
2015/8/18,0.5,0.497,0.74,0.497,0.01K
2015/8/19,0.52,0.497,0.68,0.39,0.62K
2015/8/20,0.41,0.516,0.65,0.397,0.01K
2015/8/21,0.45,0.406,0.52,0.406,0.08K
2015/8/22,0.64,0.45,0.643,0.421,0.04K
2015/8/23,0.48,0.643,0.643,0.421,0.18K
2015/8/24,0.62,0.477,0.615,0.421,0.11K
2015/8/25,0.42,0.615,0.615,0.418,0.60K
2015/8/26,0.42,0.423,0.58,0.42,0.08K
2015/8/27,0.42,0.42,0.57,0.42,0.02K
2015/8/28,0.42,0.421,0.49,0.421,-
2015/8/29,0.49,0.421,0.49,0.421,0.15K
2015/8/30,0.45,0.49,0.49,0.45,0.31K
2015/8/31,0.49,0.45,0.49,0.45,-
2015/9/1,0.49,0.49,0.49,0.45,0.02K
2015/9/2,0.49,0.49,0.49,0.45,0.05K
2015/9/3,0.75,0.49,0.75,0.45,0.46K
2015/9/4,0.45,0.75,0.75,0.45,-
2015/9/5,0.46,0.45,0.75,0.45,0.24K
2015/9/6,0.5,0.457,0.5,0.457,0.09K
2015/9/7,0.5,0.5,0.5,0.5,0.24K
2015/9/8,0.46,0.5,0.7,0.458,-
2015/9/9,0.7,0.458,0.7,0.458,-
2015/9/10,0.46,0.7,0.7,0.458,-
2015/9/11,0.46,0.458,0.463,0.458,0.01K
2015/9/12,0.45,0.463,0.7,0.454,0.33K
2015/9/13,0.44,0.454,0.461,0.44,0.13K
2015/9/14,0.48,0.44,0.56,0.44,0.19K
2015/9/15,0.51,0.477,0.573,0.477,0.07K
2015/9/16,0.52,0.509,0.516,0.44,0.18K
2015/9/17,0.55,0.516,0.55,0.473,0.08K
2015/9/18,0.55,0.55,0.55,0.494,0.01K
2015/9/19,0.51,0.546,0.546,0.504,0.05K
2015/9/20,0.5,0.508,0.546,0.499,-
2015/9/21,0.5,0.504,0.504,0.47,-
2015/9/22,0.5,0.501,0.501,0.47,0.11K
2015/9/23,0.46,0.501,0.501,0.463,0.06K
2015/9/24,0.47,0.463,0.472,0.436,0.05K
2015/9/25,0.45,0.465,0.469,0.444,0.15K
2015/9/26,0.47,0.453,0.469,0.438,0.08K
2015/9/27,0.45,0.469,0.469,0.445,0.01K
2015/9/28,0.44,0.445,0.469,0.435,0.15K
2015/9/29,0.43,0.435,0.439,0.43,-
2015/9/30,0.39,0.43,0.43,0.3,0.89K
2015/10/1,0.46,0.39,0.464,0.346,0.36K
2015/10/2,0.38,0.464,0.464,0.379,0.01K
2015/10/3,0.47,0.381,0.469,0.381,0.02K
2015/10/4,0.4,0.469,0.469,0.394,-
2015/10/5,0.39,0.396,0.467,0.389,0.02K
2015/10/6,0.39,0.389,0.392,0.389,-
2015/10/7,0.4,0.392,0.465,0.392,0.01K
2015/10/8,0.38,0.397,0.411,0.379,0.10K
2015/10/9,0.38,0.379,0.413,0.379,0.02K
2015/10/10,0.38,0.379,0.412,0.379,-
2015/10/11,0.39,0.38,0.387,0.379,0.10K
2015/10/12,0.41,0.385,0.412,0.379,0.14K
2015/10/13,0.38,0.412,0.417,0.379,0.06K
2015/10/14,0.37,0.379,0.455,0.37,0.37K
2015/10/15,0.38,0.37,0.397,0.37,0.11K
2015/10/16,0.41,0.376,0.413,0.376,0.20K
2015/10/17,0.47,0.413,0.467,0.392,-
2015/10/18,0.41,0.467,0.467,0.4,0.19K
2015/10/19,0.39,0.41,0.46,0.392,0.06K
2015/10/20,0.37,0.392,0.46,0.37,0.18K
2015/10/21,0.38,0.37,0.375,0.37,0.01K
2015/10/22,0.37,0.375,0.44,0.37,0.01K
2015/10/23,0.37,0.37,0.44,0.37,0.08K
2015/10/24,0.39,0.37,0.44,0.37,0.88K
2015/10/25,0.38,0.393,0.413,0.377,0.04K
2015/10/26,0.38,0.38,0.448,0.38,0.05K
2015/10/27,0.38,0.38,0.38,0.378,-
2015/10/28,0.38,0.378,0.42,0.377,0.35K
2015/10/29,0.5,0.377,0.5,0.375,0.23K
2015/10/30,0.44,0.5,0.5,0.441,0.09K
2015/10/31,0.38,0.441,0.441,0.38,0.01K
2015/11/1,0.36,0.38,0.45,0.36,0.01K
2015/11/2,0.45,0.36,0.45,0.3,0.09K
2015/11/3,0.39,0.45,0.771,0.326,28.58K
2015/11/4,0.44,0.394,0.554,0.394,5.09K
2015/11/5,0.43,0.436,0.496,0.422,0.63K
2015/11/6,0.46,0.427,0.464,0.403,0.24K
2015/11/7,0.46,0.464,0.464,0.423,0.01K
2015/11/8,0.55,0.464,0.554,0.464,0.20K
2015/11/9,0.47,0.554,0.554,0.46,0.07K
2015/11/10,0.45,0.47,0.47,0.45,0.17K
2015/11/11,0.42,0.452,0.472,0.423,6.00K
2015/11/12,0.44,0.423,0.462,0.423,0.27K
2015/11/13,0.47,0.442,0.465,0.405,0.28K
2015/11/14,0.43,0.465,0.465,0.429,0.15K
2015/11/15,0.41,0.429,0.452,0.409,0.11K
2015/11/16,0.44,0.409,0.452,0.409,0.10K
2015/11/17,0.41,0.442,0.442,0.409,-
2015/11/18,0.41,0.409,0.409,0.409,-
2015/11/19,0.4,0.409,0.409,0.403,1.15K
2015/11/20,0.45,0.403,0.448,0.39,0.01K
2015/11/21,0.45,0.448,0.448,0.37,0.17K
2015/11/22,0.36,0.448,0.448,0.358,0.01K
2015/11/23,0.45,0.358,0.448,0.358,0.11K
2015/11/24,0.42,0.448,0.448,0.42,-
2015/11/25,0.38,0.42,0.42,0.358,0.17K
2015/11/26,0.41,0.379,0.41,0.379,2.84K
2015/11/27,0.38,0.41,0.418,0.379,0.28K
2015/11/28,0.4,0.379,0.4,0.373,0.10K
2015/11/29,0.39,0.395,0.406,0.392,0.03K
2015/11/30,0.37,0.392,0.42,0.366,0.12K
2015/12/1,0.37,0.366,0.411,0.365,0.13K
2015/12/2,0.37,0.365,0.38,0.365,0.06K
2015/12/3,0.37,0.369,0.369,0.367,-
2015/12/4,0.37,0.367,0.37,0.363,0.36K
2015/12/5,0.43,0.37,0.433,0.361,12.93K
2015/12/6,0.43,0.43,0.46,0.4,5.70K
2015/12/7,0.42,0.43,0.527,0.415,0.05K
2015/12/8,0.43,0.415,0.426,0.395,0.34K
2015/12/9,0.43,0.426,0.455,0.426,0.46K
2015/12/10,0.4,0.43,0.455,0.399,0.38K
2015/12/11,0.45,0.399,0.456,0.399,0.22K
2015/12/12,0.42,0.45,0.468,0.422,0.98K
2015/12/13,0.42,0.422,0.458,0.422,1.02K
2015/12/14,0.44,0.422,0.554,0.422,6.02K
2015/12/15,0.51,0.44,0.525,0.44,0.19K
2015/12/16,0.51,0.505,0.554,0.505,0.08K
2015/12/17,0.44,0.505,0.505,0.44,0.19K
2015/12/18,0.49,0.44,0.531,0.44,0.13K
2015/12/19,0.46,0.49,0.49,0.46,-
2015/12/20,0.45,0.46,0.53,0.45,15.08K
2015/12/21,0.45,0.45,0.45,0.45,-
2015/12/22,0.45,0.45,0.519,0.45,0.07K
2015/12/23,0.45,0.45,0.45,0.45,-
2015/12/24,0.46,0.45,0.46,0.45,0.07K
2015/12/25,0.46,0.46,0.518,0.46,0.01K
2015/12/26,0.45,0.46,0.46,0.45,4.83K
2015/12/27,0.43,0.45,0.45,0.43,0.33K
2015/12/28,0.44,0.43,0.44,0.43,0.01K
2015/12/29,0.44,0.44,0.44,0.44,-
2015/12/30,0.43,0.44,0.51,0.43,-
2015/12/31,0.49,0.43,0.5,0.421,0.10K
2016/1/1,0.54,0.49,0.543,0.43,1.96K
2016/1/2,0.46,0.543,0.59,0.439,0.59K
2016/1/3,0.49,0.46,0.488,0.46,0.02K
2016/1/4,0.47,0.488,0.549,0.47,-
2016/1/5,0.47,0.47,0.549,0.47,2.61K
2016/1/6,0.47,0.47,0.549,0.47,0.94K
2016/1/7,0.47,0.47,0.47,0.47,-
2016/1/8,0.55,0.47,0.545,0.47,-
2016/1/9,0.47,0.545,0.545,0.47,-
2016/1/10,0.47,0.47,0.512,0.47,0.01K
2016/1/11,0.47,0.471,0.471,0.471,-
2016/1/12,0.47,0.471,0.471,0.471,1.46K
2016/1/13,0.46,0.471,0.471,0.461,0.51K
2016/1/14,0.45,0.461,0.491,0.451,0.04K
2016/1/15,0.43,0.451,0.459,0.431,1.03K
2016/1/16,0.49,0.431,0.489,0.374,2.65K
2016/1/17,0.4,0.489,0.5,0.4,0.02K
2016/1/18,0.5,0.4,0.5,0.4,0.09K
2016/1/19,0.54,0.5,0.54,0.41,0.99K
2016/1/20,0.56,0.54,0.559,0.456,0.02K
2016/1/21,0.5,0.559,0.6,0.5,0.08K
2016/1/22,0.49,0.5,0.57,0.492,0.78K
2016/1/23,0.68,0.492,0.68,0.492,3.72K
2016/1/24,0.59,0.68,0.68,0.586,2.46K
2016/1/25,0.63,0.586,0.68,0.54,0.10K
2016/1/26,0.59,0.634,0.651,0.55,1.43K
2016/1/27,0.63,0.594,0.66,0.527,0.04K
2016/1/28,0.53,0.63,0.63,0.525,0.05K
2016/1/29,0.55,0.525,0.557,0.468,1.84K
2016/1/30,0.47,0.55,0.55,0.468,0.01K
2016/1/31,0.52,0.469,0.524,0.469,0.01K
2016/2/1,0.55,0.524,0.576,0.47,39.12K
2016/2/2,0.49,0.55,0.565,0.49,-
2016/2/3,0.48,0.49,0.49,0.472,0.09K
2016/2/4,0.5,0.481,0.535,0.479,0.35K
2016/2/5,0.5,0.495,0.535,0.47,3.26K
2016/2/6,0.47,0.497,0.526,0.471,0.70K
2016/2/7,0.47,0.471,0.502,0.471,0.05K
2016/2/8,0.48,0.471,0.493,0.471,0.35K
2016/2/9,0.46,0.482,0.482,0.461,0.30K
2016/2/10,0.48,0.461,0.477,0.457,0.05K
2016/2/11,0.55,0.475,0.588,0.423,3.49K
2016/2/12,0.63,0.55,0.63,0.41,9.14K
2016/2/13,0.78,0.63,0.909,0.333,18.08K
2016/2/14,0.83,0.784,0.855,0.66,5.69K
2016/2/15,0.75,0.833,1.4,0.721,4.08K
2016/2/16,1.05,0.754,1.05,0.754,1.90K
2016/2/17,0.73,1.05,1.05,0.698,11.39K
2016/2/18,0.77,0.733,0.813,0.698,1.78K
2016/2/19,0.84,0.765,0.835,0.732,8.76K
2016/2/20,0.81,0.835,0.873,0.789,1.12K
2016/2/21,0.79,0.81,0.873,0.736,8.53K
2016/2/22,0.77,0.792,0.824,0.763,3.00K
2016/2/23,0.74,0.772,0.812,0.727,0.96K
2016/2/24,0.78,0.74,0.777,0.721,0.48K
2016/2/25,0.8,0.777,0.837,0.75,1.13K
2016/2/26,0.81,0.8,0.828,0.78,2.05K
2016/2/27,0.83,0.814,0.846,0.797,10.14K
2016/2/28,0.87,0.828,0.873,0.807,3.74K
2016/2/29,0.9,0.867,0.895,0.844,0.96K
2016/3/1,0.8,0.895,0.895,0.785,0.80K
2016/3/2,0.85,0.8,0.87,0.8,1.14K
2016/3/3,1.05,0.849,1.16,0.789,3.61K
2016/3/4,1.12,1.05,1.21,1.02,1.46K
2016/3/5,1.26,1.12,1.37,0.85,19.76K
2016/3/6,1.21,1.26,1.27,1.06,15.22K
2016/3/7,1,1.21,1.21,0.98,5.59K
2016/3/8,1.09,0.995,1.41,0.995,2.12K
2016/3/9,1.08,1.09,1.35,0.52,5.73K
2016/3/10,1.03,1.08,1.29,1.03,4.11K
2016/3/11,1.1,1.03,1.16,1.03,1.53K
2016/3/12,1.09,1.1,1.2,1.05,1.68K
2016/3/13,1.2,1.09,1.21,1.08,1.56K
2016/3/14,1.18,1.2,1.36,1.08,1.80K
2016/3/15,1.15,1.18,1.2,1.08,0.15K
2016/3/16,1.11,1.15,1.2,1.09,0.59K
2016/3/17,1.3,1.11,1.3,1.09,13.40K
2016/3/18,1.1,1.3,1.4,1,23.05K
2016/3/19,1.21,1.1,1.26,1.1,1.00K
2016/3/20,1.48,1.21,1.5,1.18,23.85K
2016/3/21,1.44,1.48,1.56,1.35,16.88K
2016/3/22,1.34,1.44,1.51,1.34,19.72K
2016/3/23,1.45,1.34,1.45,1.34,9.23K
2016/3/24,1.63,1.45,1.73,1.41,44.16K
2016/3/25,1.59,1.63,3.3,1.59,2.62K
2016/3/26,1.69,1.59,1.72,1.59,8.16K
2016/3/27,1.5,1.69,1.72,1.4,34.34K
2016/3/28,1.48,1.5,1.56,1.41,16.33K
2016/3/29,1.48,1.48,1.53,1.46,3.23K
2016/3/30,1.42,1.48,1.52,1.4,2.19K
2016/3/31,1.4,1.42,1.45,1.39,0.23K
2016/4/1,1.46,1.4,1.48,1.4,3.71K
2016/4/2,1.56,1.46,1.56,1.42,18.33K
2016/4/3,1.56,1.56,1.59,1.49,1.89K
2016/4/4,1.57,1.56,1.6,1.5,6.68K
2016/4/5,1.51,1.57,1.6,1.46,9.98K
2016/4/6,1.5,1.51,1.55,1.46,13.46K
2016/4/7,1.52,1.5,1.55,1.49,2.29K
2016/4/8,1.42,1.52,1.54,1.42,7.65K
2016/4/9,1.15,1.42,1.42,1.13,60.98K
2016/4/10,1.08,1.15,1.15,0.869,33.27K
2016/4/11,1.02,1.08,1.14,0.981,8.13K
2016/4/12,0.93,1.02,1.04,0.861,12.52K
2016/4/13,1.04,0.931,1.07,0.92,10.99K
2016/4/14,1.03,1.04,1.06,0.982,7.56K
2016/4/15,0.98,1.03,1.04,0.946,6.58K
2016/4/16,0.98,0.983,1,0.955,2.22K
2016/4/17,1.02,0.982,1.1,0.959,15.46K
2016/4/18,1.1,1.02,1.11,1.01,20.60K
2016/4/19,1.14,1.1,1.17,1.1,19.23K
2016/4/20,1.06,1.14,1.14,1.02,35.79K
2016/4/21,0.98,1.06,1.07,0.96,22.43K
2016/4/22,0.99,0.982,1.04,0.952,13.58K
2016/4/23,1.03,0.987,1.04,0.982,5.62K
2016/4/24,1.03,1.03,1.05,1,10.09K
2016/4/25,0.98,1.03,1.05,0.959,15.38K
2016/4/26,0.9,0.982,0.997,0.834,16.02K
2016/4/27,0.94,0.9,0.97,0.861,10.81K
2016/4/28,0.91,0.937,0.949,0.881,4.98K
2016/4/29,0.88,0.908,0.918,0.877,3.06K
2016/4/30,0.91,0.877,0.97,0.877,6.11K
2016/5/1,0.91,0.908,0.941,0.895,3.96K
2016/5/2,0.98,0.913,0.992,0.908,4.87K
2016/5/3,0.93,0.975,0.975,0.914,1.51K
2016/5/4,0.92,0.926,0.944,0.896,1.03K
2016/5/5,0.9,0.918,0.918,0.89,3.31K
2016/5/6,0.88,0.901,0.919,0.87,3.05K
2016/5/7,0.87,0.881,0.881,0.839,8.43K
2016/5/8,0.85,0.872,0.891,0.831,9.83K
2016/5/9,0.83,0.846,0.858,0.819,4.08K
2016/5/10,0.83,0.827,0.885,0.822,3.65K
2016/5/11,0.86,0.831,0.865,0.823,1.03K
2016/5/12,0.87,0.86,0.877,0.848,3.66K
2016/5/13,0.85,0.865,0.878,0.834,2.68K
2016/5/14,0.84,0.846,0.854,0.827,2.49K
2016/5/15,0.83,0.837,0.86,0.804,13.64K
2016/5/16,0.81,0.829,0.84,0.81,11.21K
2016/5/17,0.82,0.814,0.854,0.81,6.75K
2016/5/18,0.83,0.817,0.87,0.788,29.56K
2016/5/19,0.86,0.825,0.863,0.82,6.34K
2016/5/20,0.93,0.859,0.96,0.84,17.91K
2016/5/21,0.96,0.934,0.978,0.841,6.35K
2016/5/22,0.92,0.957,0.979,0.9,12.20K
2016/5/23,0.9,0.92,0.96,0.894,1.33K
2016/5/24,0.91,0.901,0.982,0.9,9.94K
2016/5/25,0.86,0.908,0.917,0.862,3.97K
2016/5/26,0.87,0.862,0.904,0.846,3.07K
2016/5/27,0.84,0.866,0.876,0.826,7.13K
2016/5/28,0.81,0.842,0.901,0.81,7.64K
2016/5/29,0.9,0.81,0.949,0.81,14.66K
2016/5/30,0.9,0.9,0.914,0.86,15.01K
2016/5/31,0.94,0.901,0.966,0.892,17.50K
2016/6/1,0.92,0.938,0.94,0.873,7.59K
2016/6/2,0.93,0.915,0.94,0.899,6.55K
2016/6/3,0.95,0.93,0.956,0.911,13.23K
2016/6/4,0.98,0.952,0.989,0.937,15.43K
2016/6/5,1.01,0.977,1.01,0.965,9.29K
2016/6/6,1.01,1.01,1.05,0.986,2.87K
2016/6/7,0.97,1.01,1.01,0.956,15.06K
2016/6/8,1,0.966,1.01,0.966,4.58K
2016/6/9,1.15,1,1.23,0.987,8.39K
2016/6/10,1.14,1.15,1.19,1.08,11.28K
2016/6/11,1.17,1.14,1.17,1.14,0.74K
2016/6/12,1.25,1.17,1.25,1.11,15.65K
2016/6/13,1.27,1.25,1.36,1.18,9.05K
2016/6/14,1.34,1.27,1.38,1.1,30.25K
2016/6/15,1.45,1.34,1.51,1.31,6.55K
2016/6/16,1.45,1.45,1.62,1.42,44.30K
2016/6/17,1.76,1.45,1.79,1.45,59.53K
2016/6/18,2.02,1.76,2.35,1.73,251.98K
2016/6/19,1.88,2.02,2.12,1.7,41.20K
2016/6/20,1.77,1.88,1.91,1.7,22.56K
2016/6/21,1.62,1.77,1.87,1.5,41.17K
2016/6/22,1.52,1.62,1.74,1.52,39.66K
2016/6/23,1.57,1.52,1.57,1.4,19.74K
2016/6/24,1.53,1.57,1.68,1.52,10.88K
2016/6/25,1.57,1.53,1.66,1.52,9.16K
2016/6/26,1.51,1.57,1.61,1.46,1.64K
2016/6/27,1.46,1.51,1.52,1.39,11.58K
2016/6/28,1.46,1.46,1.51,1.43,7.72K
2016/6/29,1.53,1.46,1.61,1.45,49.61K
2016/6/30,1.58,1.53,1.62,1.5,5.91K
2016/7/1,1.69,1.58,1.71,1.58,4.65K
2016/7/2,1.74,1.69,1.99,1.62,22.39K
2016/7/3,1.73,1.74,1.86,1.62,9.78K
2016/7/4,1.68,1.73,1.8,1.65,4.33K
2016/7/5,1.74,1.68,1.75,1.64,7.23K
2016/7/6,1.95,1.74,1.97,1.71,13.56K
2016/7/7,1.83,1.95,2.2,1.76,54.82K
2016/7/8,1.95,1.83,2.02,1.81,9.96K
2016/7/9,1.95,1.95,1.98,1.84,3.27K
2016/7/10,1.92,1.95,1.98,1.86,4.24K
2016/7/11,1.97,1.92,2.02,1.88,13.70K
2016/7/12,2.01,1.97,2.06,1.96,20.75K
2016/7/13,1.96,2.01,2.01,1.92,6.35K
2016/7/14,2.01,1.96,2.04,1.92,6.57K
2016/7/15,1.99,2.01,2.04,1.95,16.66K
2016/7/16,2.01,1.99,2.06,1.98,6.87K
2016/7/17,1.97,2.01,2.02,1.96,1.64K
2016/7/18,1.97,1.97,2.04,1.95,5.70K
2016/7/19,1.88,1.97,2,1.86,12.26K
2016/7/20,1.79,1.88,1.93,1.74,22.14K
2016/7/21,1.73,1.79,1.82,1.73,2.55K
2016/7/22,1.83,1.73,1.85,1.7,9.30K
2016/7/23,1.9,1.83,1.9,1.8,4.91K
2016/7/24,1.87,1.9,1.93,1.81,7.78K
2016/7/25,1.88,1.87,1.9,1.8,5.68K
2016/7/26,1.77,1.88,1.88,1.7,10.52K
2016/7/27,1.94,1.77,1.94,1.76,4.55K
2016/7/28,1.88,1.94,1.95,1.83,4.58K
2016/7/29,1.91,1.88,1.95,1.82,1.54K
2016/7/30,1.93,1.91,1.93,1.86,1.45K
2016/7/31,1.8,1.93,1.94,1.8,16.80K
2016/8/1,1.7,1.8,1.83,1.7,7.13K
2016/8/2,1.36,1.7,1.76,1.28,54.76K
2016/8/3,1.58,1.36,1.66,1.36,61.06K
2016/8/4,1.87,1.58,1.93,1.58,18.29K
2016/8/5,1.8,1.87,1.9,1.74,2.51K
2016/8/6,1.86,1.8,1.94,1.73,11.94K
2016/8/7,1.92,1.86,2.03,1.82,13.01K
2016/8/8,1.91,1.92,2,1.83,6.22K
2016/8/9,2.09,1.91,2.1,1.9,11.48K
2016/8/10,2.02,2.09,2.13,1.99,15.43K
2016/8/11,1.94,2.02,2.07,1.9,3.14K
2016/8/12,1.95,1.94,2.06,1.9,11.91K
2016/8/13,1.97,1.95,2.06,1.91,7.71K
2016/8/14,1.97,1.97,2.5,1.87,159.59K
2016/8/15,2.17,1.97,2.5,1.97,220.62K
2016/8/16,2.24,2.17,2.25,1.96,7.45K
2016/8/17,2.27,2.24,2.27,2.01,8.53K
2016/8/18,2.21,2.27,2.28,2.13,14.84K
2016/8/19,2.27,2.21,2.32,2.15,3.82K
2016/8/20,2.47,2.27,2.57,2.23,20.35K
2016/8/21,2.51,2.47,2.62,2.39,4.66K
2016/8/22,4.47,2.51,6.86,2.5,279.86K
2016/8/23,4.79,4.47,5.42,3.75,261.64K
2016/8/24,4.48,4.79,5.05,4.33,56.67K
2016/8/25,4.15,4.48,4.56,3.7,77.55K
2016/8/26,4.15,4.15,4.66,4.01,191.66K
2016/8/27,4.81,4.15,5.1,4.12,103.44K
2016/8/28,9.13,4.81,9.8,4.81,308.03K
2016/8/29,8.79,9.13,10.8,7.95,251.42K
2016/8/30,8.4,8.79,9.5,7.83,98.22K
2016/8/31,8.48,8.4,8.9,7.3,88.15K
2016/9/1,7.91,8.48,8.85,7.77,47.76K
2016/9/2,9.86,7.91,10.8,7.77,163.06K
2016/9/3,11.18,9.86,15.25,9.83,362.22K
2016/9/4,13.84,11.18,14,10.07,116.28K
2016/9/5,13.9,13.84,14.34,12.5,159.22K
2016/9/6,12.67,13.9,14.52,12.05,90.07K
2016/9/7,11.93,12.67,12.99,11.21,175.10K
2016/9/8,12.9,11.93,13.11,11.6,57.01K
2016/9/9,12.59,12.9,13.82,12,50.40K
2016/9/10,12.46,12.59,12.83,12.05,19.04K
2016/9/11,10.97,12.46,12.59,10.58,61.82K
2016/9/12,10.3,10.97,11.15,9.95,82.37K
2016/9/13,10.7,10.3,11.62,9.8,87.46K
2016/9/14,10.4,10.7,11.09,10.4,37.24K
2016/9/15,9.71,10.4,10.64,9.48,56.07K
2016/9/16,8.92,9.71,9.88,8.78,18.69K
2016/9/17,9.6,8.92,9.9,8.85,7.53K
2016/9/18,9.47,9.6,9.9,9.3,3.02K
2016/9/19,10.53,9.47,10.75,9.07,38.45K
2016/9/20,11.29,10.53,11.7,10.3,45.99K
2016/9/21,9.79,11.29,11.29,9.79,40.77K
2016/9/22,10.2,9.79,10.52,9.79,25.87K
2016/9/23,10.79,10.2,11,10,133.19K
2016/9/24,10.71,10.79,11.02,10.6,3.76K
2016/9/25,10.2,10.71,10.71,10.2,2.65K
2016/9/26,9.35,10.2,10.34,8.5,58.15K
2016/9/27,9.28,9.35,9.63,9.19,8.24K
2016/9/28,9.37,9.28,9.57,9.19,16.12K
2016/9/29,8.51,9.37,9.59,8.3,29.98K
2016/9/30,8.52,8.51,8.75,7.99,33.66K
2016/10/1,7.44,8.52,8.52,7.15,32.02K
2016/10/2,8.39,7.44,8.5,7.19,22.47K
2016/10/3,7.89,8.39,8.75,7.77,28.50K
2016/10/4,7.6,7.89,8.13,7.55,10.70K
2016/10/5,6.62,7.6,7.68,6.1,61.05K
2016/10/6,7.2,6.62,7.84,6.37,55.81K
2016/10/7,6.77,7.2,7.8,6.7,18.97K
2016/10/8,6.93,6.77,7.28,6.7,5.25K
2016/10/9,7.44,6.93,7.55,6.88,8.28K
2016/10/10,6.97,7.44,7.6,6.75,21.59K
2016/10/11,7.34,6.97,7.83,6.6,24.92K
2016/10/12,7.21,7.34,7.66,7.21,11.31K
2016/10/13,7,7.21,7.34,6.8,10.71K
2016/10/14,6.94,7,7.18,6.85,4.62K
2016/10/15,6.47,6.94,6.94,6.4,9.91K
2016/10/16,6.52,6.47,6.67,6.16,13.68K
2016/10/17,6.26,6.52,6.52,5.74,18.23K
2016/10/18,6.63,6.26,6.85,6.01,8.62K
2016/10/19,6.73,6.63,7.15,6.48,17.50K
2016/10/20,6.47,6.73,7.22,6.47,20.07K
2016/10/21,6.9,6.47,6.98,6.46,6.16K
