Date,Close,Open,High,Low,Volume
2017/8/27,361.68,396.2,398.94,355.14,77.93K
2017/8/28,355.9,361.68,368.97,346,49.17K
2017/8/29,358.89,355.9,369.5,351.8,46.55K
2017/8/30,372.14,358.89,376.91,358.76,29.59K
2017/8/31,379.8,372.14,383.99,369.06,30.25K
2017/9/1,395.92,379.8,396.78,375.11,62.01K
2017/9/2,348.84,395.92,401.01,328.01,101.40K
2017/9/3,356.2,348.84,374.4,333.55,51.12K
2017/9/4,314.08,356.2,360.21,294.97,89.17K
2017/9/5,325.88,314.08,333.73,279.84,153.13K
2017/9/6,349.01,325.88,353.62,323.32,44.56K
2017/9/7,346.21,349.01,352.97,333.14,25.88K
2017/9/8,330.02,346.21,372.83,313.59,94.04K
2017/9/9,324.86,330.02,334.23,312.63,49.20K
2017/9/10,324.51,324.86,328.66,295.45,61.12K
2017/9/11,317.96,324.51,333.4,315,51.95K
2017/9/12,324.67,317.96,331.1,317.96,75.02K
2017/9/13,297.2,324.67,325.55,283.16,42.21K
2017/9/14,240.21,297.2,302.78,238,95.27K
2017/9/15,285,240.21,300,219.6,138.85K
2017/9/16,299.94,285,304.98,275,57.82K
2017/9/17,311.44,299.94,316.5,275,46.36K
2017/9/18,335.14,311.44,339.94,311.44,60.38K
2017/9/19,324.46,335.14,336,311.36,40.72K
2017/9/20,342.81,324.46,350,315.98,84.52K
2017/9/21,329.28,342.81,370,320.67,200.31K
2017/9/22,342.2,329.28,358.47,326.86,100.91K
2017/9/23,350.93,342.2,359.03,335.27,65.51K
2017/9/24,329.88,350.93,359.13,327,88.34K
2017/9/25,349.09,329.88,352.01,328.96,74.35K
2017/9/26,341.36,349.09,355.75,339.05,38.47K
2017/9/27,351.27,341.36,355,335.7,55.12K
2017/9/28,341.37,351.27,352.21,335.67,46.65K
2017/9/29,329.48,341.37,344.23,318.1,76.18K
2017/9/30,329.64,329.48,335.47,328,33.30K
2017/10/1,316.04,329.64,330.62,313.09,36.89K
2017/10/2,307.81,316.04,322.55,305.4,29.39K
2017/10/3,295.68,307.81,310.39,289.1,44.59K
2017/10/4,303.44,295.68,317.3,294.62,64.61K
2017/10/5,305.46,303.44,310.97,292.4,38.47K
2017/10/6,306.48,305.46,312.9,303.03,28.24K
2017/10/7,311.34,306.48,315,301.04,20.56K
2017/10/8,300.53,311.34,317.71,300.53,37.05K
2017/10/9,282.8,300.53,302.3,270.1,97.08K
2017/10/10,291.46,282.8,297.21,279.28,34.60K
2017/10/11,298.1,291.46,301.93,285.05,29.73K
2017/10/12,290.86,298.1,299.24,287.2,33.79K
2017/10/13,309.53,290.86,311.53,287.17,93.12K
2017/10/14,316.81,309.53,319.66,303.98,51.10K
2017/10/15,308.84,316.81,317.51,290,68.46K
2017/10/16,302.37,308.84,313.08,295.57,68.36K
2017/10/17,298.38,302.37,302.5,295,64.15K
2017/10/18,296.07,298.38,300,277.5,65.15K
2017/10/19,293.33,296.07,299.99,290,20.45K
2017/10/20,287.2,293.33,301.96,286.51,62.09K
2017/10/21,275.49,287.2,291.95,270,55.93K
2017/10/22,274.51,275.49,284.07,256.51,103.71K
2017/10/23,278.71,274.51,289.12,261.11,74.93K
2017/10/24,290.2,278.71,300.99,270.32,107.73K
2017/10/25,286.01,290.2,297.96,280.41,36.72K
2017/10/26,285.88,286.01,290,275.45,57.09K
2017/10/27,281,285.88,288,277.12,43.58K
2017/10/28,273.36,281,286.73,257.36,102.39K
2017/10/29,284.26,273.36,290,272.89,58.35K
2017/10/30,284.71,284.26,288.5,281.58,30.66K
2017/10/31,277,284.71,286.58,277,37.62K
2017/11/1,269.2,277,279.2,269.02,49.04K
2017/11/2,264.46,269.2,271.94,247.59,99.65K
2017/11/3,276.07,264.46,280.99,252.18,91.78K
2017/11/4,273.23,276.07,280,257.1,87.67K
2017/11/5,271.45,273.23,275.98,268.51,30.74K
2017/11/6,272.62,271.45,279.69,264.31,63.66K
2017/11/7,288.76,272.62,303,272.62,150.52K
2017/11/8,314.48,288.76,316.95,285,178.74K
2017/11/9,325.94,314.48,338,310.21,165.27K
2017/11/10,328.71,325.94,352.41,305.12,210.13K
2017/11/11,342.28,328.71,350.51,315.13,125.43K
2017/11/12,483.8,342.28,493,310,452.53K
2017/11/13,421.33,483.8,494.53,394.01,367.90K
2017/11/14,422.46,421.33,439.95,400,146.47K
2017/11/15,422,422.46,441.49,408.54,107.62K
2017/11/16,420.2,422,426.98,408.78,112.11K
2017/11/17,423.8,420.2,444.93,411,139.28K
2017/11/18,454,423.8,477.99,421,206.42K
2017/11/19,442.3,454,455,423.94,88.65K
2017/11/20,474.63,442.3,496.8,437,74.65K
2017/11/21,493.13,475.89,525,451.53,275.62K
2017/11/22,573.36,493.13,596.87,492.12,284.89K
2017/11/23,560.74,573.36,584.36,547,160.19K
2017/11/24,561.06,560.74,568.92,541.11,91.65K
2017/11/25,636.94,561.06,655.74,559.79,203.70K
2017/11/26,636.94,636.94,636.94,636.94,-
2017/11/27,623.6,636.94,642,598.14,103.52K
2017/11/28,607.72,623.6,630.91,600,108.66K
2017/11/29,661.34,607.72,766.06,580.06,371.16K
2017/11/30,757.06,661.34,811.61,643.51,397.98K
2017/12/1,783.45,757.06,794.89,728.65,182.99K
2017/12/2,764.43,783.45,793.47,750,108.59K
2017/12/3,759.94,764.43,810.73,719.27,136.61K
2017/12/4,766,759.94,770.5,724.67,83.51K
2017/12/5,729.89,766,768.79,728,99.47K
2017/12/6,664.06,729.89,763.99,641.51,194.32K
2017/12/7,659.76,664.06,689.19,617.37,180.33K
2017/12/8,699.31,659.76,745.59,620,253.05K
2017/12/9,703.08,699.31,750,688.98,174.66K
2017/12/10,676.78,703.08,704.38,625.31,154.35K
2017/12/11,760.79,676.78,762.85,675.53,107.96K
2017/12/12,926.99,760.79,948.13,730,200.37K
2017/12/13,876.25,926.99,945,784.21,217.46K
2017/12/14,927.4,876.25,982.34,840,167.99K
2017/12/15,891.09,927.4,940,828,121.04K
2017/12/16,990,891.09,990,881.1,95.60K
2017/12/17,1084.9,990,"1,157.30",989.02,281.17K
2017/12/18,1141.6,"1,084.90","1,190.00","1,014.70",155.47K
2017/12/19,1137.1,"1,141.60","1,223.40","1,072.60",165.84K
2017/12/20,1432.5,"1,137.10","1,568.70","1,094.40",362.56K
2017/12/21,1345.9,"1,432.50","1,519.00","1,281.40",207.00K
2017/12/22,1080,"1,345.90","1,369.10",801,382.49K
2017/12/23,1159,"1,080.00","1,253.00","1,067.40",172.60K
2017/12/24,1091.1,"1,159.00","1,160.70",950,108.51K
2017/12/25,1103.6,"1,091.10","1,177.20","1,055.30",58.45K
2017/12/26,1180.8,"1,103.60","1,183.00","1,100.40",56.74K
2017/12/27,1130.5,"1,180.80","1,209.90","1,100.00",71.38K
2017/12/28,1098.9,"1,130.50","1,138.40",982.41,79.90K
2017/12/29,1087.9,"1,098.90","1,144.40","1,017.60",78.30K
2017/12/30,940.1,"1,087.90","1,094.80",870,114.68K
2017/12/31,1010.9,940.1,"1,053.80",920.01,60.96K
2018/1/1,1018.4,"1,010.90","1,038.60",967,40.65K
2018/1/2,1162.9,"1,018.40","1,195.40","1,018.40",104.35K
2018/1/3,1131.4,"1,162.90","1,171.70","1,087.00",86.74K
2018/1/4,1118,"1,131.40","1,200.00","1,032.30",124.28K
2018/1/5,1079.8,"1,118.00","1,160.00","1,057.50",108.15K
2018/1/6,1156.3,"1,079.80","1,183.90","1,057.60",97.78K
2018/1/7,1157.9,"1,156.30","1,247.30","1,151.00",121.44K
2018/1/8,1075.8,"1,157.90","1,185.80",967.08,121.48K
2018/1/9,1102.1,"1,075.80","1,130.00","1,032.90",102.61K
2018/1/10,1093.3,"1,102.10","1,108.60","1,017.20",101.84K
2018/1/11,995,"1,093.30","1,103.90",950,109.51K
2018/1/12,1043.2,995,"1,062.60",960,75.52K
2018/1/13,1093.3,"1,043.20","1,128.60","1,043.20",77.64K
2018/1/14,992.2,"1,093.30","1,107.50",969.05,83.83K
2018/1/15,928.6,992.2,"1,031.70",925.9,86.28K
2018/1/16,736,928.6,929.89,623.27,318.65K
2018/1/17,790.44,736,825,610.1,215.50K
2018/1/18,815,790.44,885.93,740,136.54K
2018/1/19,838.38,815,863.29,776.45,68.08K
2018/1/20,919,838.38,957.99,829.21,73.14K
2018/1/21,814.75,921.5,925.56,790,61.95K
2018/1/22,756.89,818.51,842.39,700,59.88K
2018/1/23,753.9,756.89,798.9,682.97,77.50K
2018/1/24,785,756.2,791.6,720.11,44.95K
2018/1/25,788.4,785,823.88,780,46.55K
2018/1/26,779,788.46,815,730.21,55.69K
2018/1/27,775.5,779,787.98,746.94,39.19K
2018/1/28,821.8,775.9,825.42,765.03,48.79K
2018/1/29,768.41,821.8,827.6,749,42.73K
2018/1/30,688.41,774.23,788.16,682.91,37.28K
2018/1/31,705.02,688.41,705.64,663.2,28.77K
2018/2/1,620.73,705.04,712.39,591.01,38.20K
2018/2/2,595.4,620.96,622.9,454.68,68.76K
2018/2/3,639.93,595.53,649.21,537.36,29.03K
2018/2/4,549.1,639.98,654.48,536.97,32.46K
2018/2/5,455.15,548.87,557.83,436.23,44.26K
2018/2/6,523.71,454.79,535.23,386.05,60.37K
2018/2/7,522.64,524.12,584.48,490.41,40.49K
2018/2/8,608.94,522.87,613.05,522.58,36.57K
2018/2/9,637.38,608.79,638.83,582.82,44.93K
2018/2/10,633.52,637.28,669.33,603.33,51.04K
2018/2/11,580.63,633.52,634.13,562.17,41.64K
2018/2/12,622.67,580.63,627.23,579.87,36.23K
2018/2/13,596,622.67,626.37,583.48,33.91K
2018/2/14,676.74,595.87,682.26,594.92,51.87K
2018/2/15,697.59,676.9,701.49,657.72,46.23K
2018/2/16,694.86,697.41,718.97,675.41,41.07K
2018/2/17,738.54,694.46,746.83,690.75,40.39K
2018/2/18,685.74,738.54,742.78,665.55,47.44K
2018/2/19,726.36,685.81,731.6,684.01,39.42K
2018/2/20,681.61,726.36,735.21,679.71,51.55K
2018/2/21,662.25,685.73,718.29,658.46,56.21K
2018/2/22,628.48,662.6,681.09,593.74,47.41K
2018/2/23,628.5,628.39,651.04,603.64,39.38K
2018/2/24,591.67,628.12,641.77,576.26,40.65K
2018/2/25,589.72,591.67,600.59,576.87,31.06K
2018/2/26,620.89,590.05,629.74,578.29,28.27K
2018/2/27,611.86,621.21,645.11,606.71,35.43K
2018/2/28,585.04,611.72,603.69,583.82,54.85K
2018/3/1,617.4,584.48,623.18,581.79,58.50K
2018/3/2,604.56,617.46,621.6,595.36,58.59K
2018/3/3,610.92,604.49,616.88,595.02,65.83K
2018/3/4,619.86,610.92,622.48,594.36,73.14K
2018/3/5,613.77,619.88,622.46,607.17,74.11K
2018/3/6,577.62,613.26,613.26,562.65,74.33K
2018/3/7,511.78,577.62,589.6,504.48,67.47K
2018/3/8,491.12,511.69,531.52,485.26,67.26K
2018/3/9,498.81,491.13,500.83,440.43,70.24K
2018/3/10,482.69,498.81,527.69,477.88,69.90K
2018/3/11,528.76,482.7,549.81,467.93,72.17K
2018/3/12,499.84,528.73,547.08,484.81,55.88K
2018/3/13,488.39,500.6,514.34,479.53,56.09K
2018/3/14,426.79,488.37,494.08,417.16,81.18K
2018/3/15,417.79,426.84,433.4,393.04,78.55K
2018/3/16,425.04,418.61,433.84,403.38,76.44K
2018/3/17,388.04,425.16,428.8,382.35,81.17K
2018/3/18,394.86,388.04,394.88,342.04,99.85K
2018/3/19,413.21,394.08,413.36,367.09,90.54K
2018/3/20,428.98,413.23,444.09,397.96,89.33K
2018/3/21,434.45,428.98,451.93,421.53,109.91K
2018/3/22,412.11,433.99,439.04,397.96,69.74K
2018/3/23,431.66,412.11,432.02,391.38,100.15K
2018/3/24,421.72,431.66,460.73,420.99,106.90K
2018/3/25,411.16,421.22,423.03,408.09,97.66K
2018/3/26,388.44,411.21,414.52,371.62,111.76K
2018/3/27,354.48,388.41,392.58,353.47,84.53K
2018/3/28,350.09,354.48,368.31,346.94,128.58K
2018/3/29,329.93,350,352.1,317.2,91.12K
2018/3/30,311.89,329.81,335.92,303.58,92.76K
2018/3/31,306.5,311.89,329.41,303.6,66.47K
2018/4/1,292.96,306.51,312.54,286.47,83.45K
2018/4/2,313.66,292.96,313.83,288.55,76.65K
2018/4/3,340.42,313.66,343.42,312.24,77.17K
2018/4/4,300.83,340.54,341.3,297.61,75.27K
2018/4/5,301.94,300.84,305.57,289.94,54.78K
2018/4/6,287.83,302.04,303.98,285.1,46.59K
2018/4/7,299.42,287.83,311.48,286.39,35.99K
2018/4/8,312.93,299.42,316.58,299.42,20.73K
2018/4/9,299.71,312.93,323.82,294.32,60.36K
2018/4/10,301.02,299.69,302.4,293.08,63.69K
2018/4/11,310.4,301.01,310.89,296.82,68.43K
2018/4/12,357.39,310.4,357.39,305.99,79.79K
2018/4/13,353.34,357.42,392.12,347.53,75.69K
2018/4/14,357.8,353.36,376.14,351.79,63.08K
2018/4/15,382.53,357.8,387.53,357.8,71.90K
2018/4/16,364.94,382.53,382.7,354.67,63.24K
2018/4/17,365.25,364.93,380.08,360.37,60.97K
2018/4/18,422.2,365.23,424.21,363.75,88.64K
2018/4/19,432.48,422.23,435.8,409.18,73.10K
2018/4/20,461.76,432.79,464.78,425.99,71.00K
2018/4/21,445.03,461.63,462.91,426.6,50.64K
2018/4/22,468.42,445.09,481.01,439.76,49.77K
2018/4/23,506.05,468.21,527.42,461.85,81.55K
2018/4/24,525.34,506.09,543.24,505.53,69.45K
2018/4/25,463.44,525.43,526.12,448.93,63.55K
2018/4/26,504.74,463.44,504.98,450.22,55.99K
2018/4/27,472.17,504.45,505.12,469.86,52.18K
2018/4/28,497.42,471.94,504.61,470.6,40.72K
2018/4/29,499.27,497.42,509.93,477.6,36.85K
2018/4/30,473.64,499.2,501.25,471.52,42.05K
2018/5/1,479.2,473.64,486.58,456.04,39.07K
2018/5/2,487.99,479.17,489.1,466.69,45.31K
2018/5/3,504.83,487.99,514.54,482.4,52.63K
2018/5/4,488.27,504.58,504.58,478.88,51.05K
2018/5/5,509.44,488.27,512.74,486.4,48.18K
2018/5/6,486.45,509.33,525.47,481.22,39.26K
2018/5/7,463.14,486.51,487.19,447.75,48.32K
2018/5/8,443.64,463.79,465.46,437.5,40.43K
2018/5/9,443.86,443.4,447.75,413.73,46.97K
2018/5/10,419.96,443.71,462.4,419,46.21K
2018/5/11,393.52,419.95,431.86,388.93,47.86K
2018/5/12,406.43,393.54,412.2,380.16,25.97K
2018/5/13,418.15,406.74,422.72,396.54,34.92K
2018/5/14,433.13,418.15,452.2,389.99,44.23K
2018/5/15,428.32,433.11,453.06,423.51,40.51K
2018/5/16,413.48,428.32,428.64,397.47,33.72K
2018/5/17,389.14,413.48,419.66,386.84,40.70K
2018/5/18,395.11,389.18,397.07,374.75,46.63K
2018/5/19,386.07,395.08,404.22,383.83,53.13K
2018/5/20,402.18,386.02,404.83,383.94,40.24K
2018/5/21,385.76,402.24,403.22,385.22,24.38K
2018/5/22,359.86,385.76,386.73,358.21,26.80K
2018/5/23,342.67,359.86,360.6,333.82,32.57K
2018/5/24,346.54,342.66,351.53,328.8,29.80K
2018/5/25,340.63,346.62,348.73,331.69,31.22K
2018/5/26,325.39,340.69,341.91,325.19,26.65K
2018/5/27,318.22,325.26,325.43,315.73,30.16K
2018/5/28,288.96,318.23,324.24,287.78,32.29K
2018/5/29,318.09,289.03,322.56,286.75,39.12K
2018/5/30,307.16,318.12,321.92,299.51,26.48K
2018/5/31,306.87,307.16,316.62,303.15,28.68K
2018/6/1,316.83,306.83,317.62,303.21,31.98K
2018/6/2,323.1,316.81,327.8,311.51,36.92K
2018/6/3,330.84,323.16,336.92,323.12,27.75K
2018/6/4,318.36,330.77,334.85,312.46,34.32K
2018/6/5,318.97,318.36,322.3,308.83,34.21K
2018/6/6,315.57,319.09,320.09,308.65,31.70K
2018/6/7,316.68,315.72,319.71,314.65,28.52K
2018/6/8,313.31,316.7,318.15,304.79,23.35K
2018/6/9,299.65,312.89,314.64,298.7,27.97K
2018/6/10,271.09,299.65,299.72,269.45,46.40K
2018/6/11,272.06,271.09,276.79,258.05,29.99K
2018/6/12,262.15,272.07,277.87,260.31,37.85K
2018/6/13,247.59,262.07,263.58,242.76,32.81K
2018/6/14,269.38,247.63,273.86,247.21,34.42K
2018/6/15,257.33,269.52,271.64,256.42,26.65K
2018/6/16,268.5,257.35,270.51,257.17,26.53K
2018/6/17,267.08,268.5,273.37,264.86,25.56K
2018/6/18,265.83,267.08,268.79,252.96,29.82K
2018/6/19,262.2,265.84,272.04,259.43,33.56K
2018/6/20,266.44,262.2,266.72,254.72,23.36K
2018/6/21,262.42,266.49,270.11,259.89,20.42K
2018/6/22,238.07,262.48,262.64,234.02,38.73K
2018/6/23,245.6,238.13,249.64,237.39,29.97K
2018/6/24,238.06,245.6,246.73,227.83,119.13K
2018/6/25,242.15,237.99,247.53,219.75,120.44K
2018/6/26,232.16,242.15,242.32,223.5,28.32K
2018/6/27,229.9,232.13,232.25,225.48,21.26K
2018/6/28,221.76,229.9,230.48,219.24,21.17K
2018/6/29,236.39,221.76,239.38,218.89,32.06K
2018/6/30,239.97,236.41,246.92,232.32,30.41K
2018/7/1,236.59,239.93,241.3,231.32,18.03K
2018/7/2,250,236.52,254.87,220.29,30.40K
2018/7/3,242.11,250,261.2,241.23,30.21K
2018/7/4,246.31,242.09,253.86,231.49,36.51K
2018/7/5,243.39,246.46,252.72,240.32,29.58K
2018/7/6,245.06,243.39,245.3,236.85,28.90K
2018/7/7,249.29,245.03,249.62,239.21,28.60K
2018/7/8,244.24,249.29,251.67,242.01,144.85K
2018/7/9,232.91,244.26,246.01,230.61,250.04K
2018/7/10,220.46,232.92,233.86,218.72,361.53K
2018/7/11,218.88,220.45,226.13,213.63,417.05K
2018/7/12,213.21,218.89,218.89,207.31,440.89K
2018/7/13,219.56,213.31,245.29,211.97,161.55K
2018/7/14,231.13,219.55,233.66,216.96,36.92K
2018/7/15,238.63,231.41,243.39,230.47,77.96K
2018/7/16,247.32,238.51,254.44,233.04,244.55K
2018/7/17,260.24,247.32,266.46,240.81,395.48K
2018/7/18,265.39,260.24,272.65,257.76,586.81K
2018/7/19,260.51,265.39,272.56,255.56,414.85K
2018/7/20,248.19,260.5,283.97,246.89,264.74K
2018/7/21,256.19,248.14,257.91,239.31,174.55K
2018/7/22,250.74,256.19,261.95,247.67,340.24K
2018/7/23,241.89,250.74,260.04,240.42,269.28K
2018/7/24,253.73,241.86,256.96,239.04,117.74K
2018/7/25,245.18,253.73,257.04,239.87,294.60K
2018/7/26,242.07,245.32,250.45,241.57,333.60K
2018/7/27,244.25,242.09,255.36,235.75,207.77K
2018/7/28,241.9,244.25,245.48,239.32,174.35K
2018/7/29,239.81,242,243.46,237.49,70.91K
2018/7/30,235.73,239.81,240.33,230.74,1.37M
2018/7/31,218.34,235.73,235.79,213.51,194.34K
2018/8/1,219.48,218.34,224.5,213.28,185.82K
2018/8/2,210.5,219.48,222.52,205.74,260.24K
2018/8/3,211.2,210.41,212.93,202.98,549.62K
2018/8/4,202.7,211.2,214.51,200.98,630.84K
2018/8/5,206.74,202.7,208.09,200.72,618.89K
2018/8/6,199.18,206.74,211.78,199.03,884.08K
2018/8/7,187.29,199.18,206.47,186.95,624.59K
2018/8/8,173.4,187.29,190.3,169.76,713.60K
2018/8/9,183.37,173.4,192.02,171.77,420.29K
2018/8/10,168.72,183.37,189,166.78,403.58K
2018/8/11,164.97,168.72,171.61,162.07,449.07K
2018/8/12,168,164.97,170.13,162.96,399.03K
2018/8/13,144.34,168,170.46,143.4,504.94K
2018/8/14,138.19,144.34,144.36,132.15,494.17K
2018/8/15,153.47,138.19,162.18,138.19,461.59K
2018/8/16,151.11,153.47,159.69,148.44,429.84K
2018/8/17,167.49,151.13,167.56,151.13,951.96K
2018/8/18,151.67,167.58,170.15,145.75,681.87K
2018/8/19,154.38,151.67,160.83,148.35,637.40K
2018/8/20,141.56,154.39,157.86,141.2,541.74K
2018/8/21,141.62,141.52,146.23,138.24,786.90K
2018/8/22,136.47,141.62,153.62,134.88,673.64K
2018/8/23,140.46,136.49,141.38,135.06,755.32K
2018/8/24,145.01,140.5,146.07,136.21,606.39K
2018/8/25,144.86,145.02,146.37,141.47,815.61K
2018/8/26,141.5,144.86,145.32,138.25,390.11K
2018/8/27,183.68,141.5,190.79,140.31,784.19K
2018/8/28,193.79,183.74,202.33,171.22,717.05K
2018/8/29,187.1,193.78,201.39,185.92,434.06K
2018/8/30,184.84,187.08,187.45,174.18,328.43K
2018/8/31,194.32,184.84,195.12,182.91,326.45K
2018/9/1,222.64,194.32,223.68,194.31,450.98K
2018/9/2,213.37,222.64,222.82,206.29,514.69K
2018/9/3,217.42,213.4,222.47,204.83,400.03K
2018/9/4,217.02,217.26,220.63,212.95,251.41K
2018/9/5,173.11,217.02,221.46,169.86,435.99K
2018/9/6,181.16,173.15,181.63,160.04,614.08K
2018/9/7,186.48,181.15,193.41,170.34,626.11K
2018/9/8,185.97,186.48,201.2,182.88,496.50K
2018/9/9,192.44,185.98,198.37,175.58,508.81K
2018/9/10,200.45,192.44,206.73,192.44,425.34K
2018/9/11,187.68,200.46,205.82,180.9,201.62K
2018/9/12,185.19,187.68,187.74,171.54,491.76K
2018/9/13,191.94,185.18,201.9,181.13,453.33K
2018/9/14,190.96,191.91,199.74,185.27,397.02K
2018/9/15,191.64,190.97,194.92,186.62,384.97K
2018/9/16,191.87,191.64,193.46,184.62,648.33K
2018/9/17,183.49,191.87,199.01,179.09,772.82K
2018/9/18,190.43,183.43,192.01,177.03,743.19K
2018/9/19,191.18,190.43,196.53,184.26,580.05K
2018/9/20,199.3,191.18,200.88,187.5,431.45K
2018/9/21,208.55,199.28,212.47,198.97,508.47K
2018/9/22,204.87,208.55,214.18,198.72,437.96K
2018/9/23,205.12,204.87,211.98,202.51,238.86K
2018/9/24,198.2,205.15,206.18,192.19,305.78K
2018/9/25,190.45,198.2,198.26,180.12,339.51K
2018/9/26,184.64,190.49,193.42,182.85,365.25K
2018/9/27,194.89,184.64,197.68,183.52,360.91K
2018/9/28,187.23,194.89,196.65,185.57,266.58K
2018/9/29,188.47,187.23,191.28,183.71,412.54K
2018/9/30,187.29,188.43,190.47,185.54,564.50K
2018/10/1,187.4,187.3,189.4,184.09,699.68K
2018/10/2,182.15,187.4,188.08,180.14,500.06K
2018/10/3,178.12,182.15,182.24,176.12,415.58K
2018/10/4,181.9,178.12,182.63,177.98,432.07K
2018/10/5,183.02,181.92,184.01,179.41,340.64K
2018/10/6,181.16,182.98,188.69,180.61,382.67K
2018/10/7,181.02,181.17,182.65,177.58,444.35K
2018/10/8,183.03,180.94,184.82,178.82,284.40K
2018/10/9,181.74,183.03,183.51,179.99,357.36K
2018/10/10,179.81,181.73,181.97,177.15,604.66K
2018/10/11,156.7,179.8,179.8,156.7,506.79K
2018/10/12,159.03,156.75,164.8,153.09,526.10K
2018/10/13,163.78,159.03,163.78,158.71,305.13K
2018/10/14,159.18,163.82,164.7,158.63,354.18K
2018/10/15,169.19,159.18,183.59,157.45,425.88K
2018/10/16,167.7,169.19,171.49,164.77,509.22K
2018/10/17,164.37,167.7,169.02,163.25,503.67K
2018/10/18,157.5,164.3,165.77,156.14,494.75K
2018/10/19,155.09,157.55,158.89,154.31,370.34K
2018/10/20,157.38,155.09,159.22,154.5,321.71K
2018/10/21,156.66,157.33,159.73,156.54,277.37K
2018/10/22,154.51,156.66,157.16,154.13,167.06K
2018/10/23,155.79,154.51,156.72,154.25,324.61K
2018/10/24,157.76,155.78,162.48,155.65,434.19K
2018/10/25,156.86,157.76,158.64,156.85,320.34K
2018/10/26,157.06,156.86,157.9,154.69,618.64K
2018/10/27,154.1,157.06,158.12,154.07,333.18K
2018/10/28,156.88,154.1,157.19,154.1,298.82K
2018/10/29,150.65,156.88,157.05,149.78,290.31K
2018/10/30,153.76,150.65,154.54,150.65,373.40K
2018/10/31,153.26,153.76,160.06,152.66,402.18K
2018/11/1,154.46,153.27,154.72,152.74,510.51K
2018/11/2,155.79,154.45,156.09,153.77,383.12K
2018/11/3,155.91,155.77,156.66,154.26,476.72K
2018/11/4,165.95,155.9,171.91,152.64,455.64K
2018/11/5,165.26,165.95,170.13,163.21,175.16K
2018/11/6,171.33,165.26,175.3,165.24,255.28K
2018/11/7,167.71,171.33,172.75,165.02,155.04K
2018/11/8,165.54,167.71,176.13,165.53,174.84K
2018/11/9,160.5,165.54,166.11,160.04,229.05K
2018/11/10,162.14,160.5,164.87,158.95,1.50M
2018/11/11,161.01,162.13,162.88,159.49,1.42M
2018/11/12,164.67,160.97,169.49,160.88,626.69K
2018/11/13,163.58,164.67,166.27,162.7,28.63K
2018/11/14,147.97,163.58,166.57,138.07,95.70K
2018/11/15,141.3,147.97,148.86,131.03,329.03K
2018/11/16,139.18,141.27,143.46,136.48,433.95K
2018/11/17,134.48,139.18,139.22,132.44,486.13K
2018/11/18,133.6,134.48,138.49,132.72,179.10K
2018/11/19,111.2,133.6,133.6,110.89,496.69K
2018/11/20,108.25,111.2,116.18,100.87,232.76K
2018/11/21,115.98,108.25,116.48,105.4,654.55K
2018/11/22,102.08,115.98,118.7,102.03,439.90K
2018/11/23,100.97,102.12,103.96,98.01,687.06K
2018/11/24,93.88,101.07,105.65,92.04,766.42K
2018/11/25,93.07,93.88,95.5,84.9,767.90K
2018/11/26,91.21,92.99,96.72,83.6,488.75K
2018/11/27,90.63,91.21,94.47,87.22,312.20K
2018/11/28,99.61,90.63,103.12,90.63,739.94K
2018/11/29,96.88,99.62,100.46,93.92,624.91K
2018/11/30,92.5,96.88,98.04,88.54,596.65K
2018/12/1,95.17,92.51,97.75,90.67,692.17K
2018/12/2,93.27,95.17,97.6,91.14,583.68K
2018/12/3,84.85,93.28,93.87,82.79,277.75K
2018/12/4,85.34,84.85,88.98,81.93,191.30K
2018/12/5,77.9,85.34,86.22,77.48,515.81K
2018/12/6,65.19,77.93,79.1,64.11,299.63K
2018/12/7,68.22,65.16,68.25,59.1,105.09K
2018/12/8,67.96,68.22,71.53,64,83.53K
2018/12/9,75.56,67.93,76.51,67.66,63.43K
2018/12/10,67.88,75.56,78.6,66.22,88.10K
2018/12/11,63.58,67.88,70.55,63.21,104.10K
2018/12/12,65.05,64.72,67.68,64.61,107.79K
2018/12/13,60.43,65.05,66.34,59.71,592.35K
2018/12/14,59.29,60.43,62.07,58.43,119.78K
2018/12/15,62.16,59.29,65.88,57.26,443.01K
2018/12/16,62.74,62.16,66.16,61.4,383.28K
2018/12/17,71.02,62.74,73.09,62.74,394.05K
2018/12/18,72.79,71.02,73.05,67.54,331.11K
2018/12/19,72.49,72.79,80.41,72.47,345.05K
2018/12/20,96.63,72.45,100.69,72.18,417.48K
2018/12/21,84.3,96.63,96.63,83.26,359.26K
2018/12/22,86.37,84.3,92.67,81.67,324.67K
2018/12/23,89.49,86.37,91.83,86.32,162.39K
2018/12/24,90.22,89.49,102.85,89.49,348.50K
2018/12/25,82.59,90.21,91.19,78.18,346.16K
2018/12/26,82.79,82.59,86.54,79.26,256.52K
2018/12/27,74.6,82.79,83.49,73.44,264.50K
2018/12/28,82.57,74.6,83.88,73.66,277.48K
2018/12/29,77.53,82.96,84.2,77.13,267.77K
2018/12/30,80.5,77.52,82.85,76.95,260.76K
2018/12/31,77.89,80.5,82.54,76.74,439.73K
2019/1/1,79.9,77.92,80,76.76,193.50K
2019/1/2,83.26,79.9,83.98,79.6,185.35K
2019/1/3,79.02,83.21,85.11,78.47,396.38K
2019/1/4,79.51,79.02,82.26,77.45,91.06K
2019/1/5,79.04,80.68,81.83,78.19,424.16K
2019/1/6,84.08,79.04,84.83,78.43,192.93K
2019/1/7,82.01,84.08,85.83,81.13,257.25K
